"","ABA.test.Producto","NO","SI"
"12960","EQUIPO CONTRATISTA",17,83
"12961","EQUIPO CONTRATISTA",17,83
"12962","EQUIPO CONTRATISTA",0,100
"12963","EQUIPO CONTRATISTA",13,87
"12964","EQUIPO CONTRATISTA",14,86
"12965","EQUIPO CONTRATISTA",15,85
"12966","EQUIPO CONTRATISTA",17,83
"12967","EQUIPO CONTRATISTA",9,91
"12968","EQUIPO CONTRATISTA",14,86
"12969","EQUIPO CONTRATISTA",17,83
"12970","EQUIPO CONTRATISTA",17,83
"12971","EQUIPO CONTRATISTA",12,88
"12972","EQUIPO CONTRATISTA",13,87
"12973","EQUIPO CONTRATISTA",6,94
"12974","EQUIPO CONTRATISTA",14,86
"12975","EQUIPO CONTRATISTA",17,83
"12976","EQUIPO CONTRATISTA",17,83
"12977","EQUIPO CONTRATISTA",16,84
"12978","EQUIPO CONTRATISTA",14,86
"12979","EQUIPO CONTRATISTA",16,84
"12980","EQUIPO CONTRATISTA",13,87
"12981","EQUIPO CONTRATISTA",15,85
"12982","EQUIPO CONTRATISTA",17,83
"12983","EQUIPO CONTRATISTA",15,85
"12984","EQUIPO CONTRATISTA",17,83
"12985","EQUIPO CONTRATISTA",14,86
"12986","EQUIPO CONTRATISTA",15,85
"12987","EQUIPO CONTRATISTA",13,87
"12988","EQUIPO CONTRATISTA",12,88
"12989","EQUIPO CONTRATISTA",12,88
"12990","EQUIPO CONTRATISTA",0,100
"12991","EQUIPO CONTRATISTA",16,84
"12992","EQUIPO CONTRATISTA",17,83
"12993","EQUIPO CONTRATISTA",14,86
"12994","EQUIPO CONTRATISTA",15,85
"12995","EQUIPO CONTRATISTA",13,87
"12996","EQUIPO CONTRATISTA",13,87
"12997","EQUIPO CONTRATISTA",12,88
"12998","EQUIPO CONTRATISTA",17,83
"12999","EQUIPO CONTRATISTA",16,84
"13000","EQUIPO CONTRATISTA",17,83
"13001","EQUIPO CONTRATISTA",13,87
"13002","EQUIPO CONTRATISTA",12,88
"13003","EQUIPO CONTRATISTA",15,85
"13004","EQUIPO CONTRATISTA",16,84
"13005","EQUIPO CONTRATISTA",17,83
"13006","EQUIPO CONTRATISTA",15,85
"13007","EQUIPO CONTRATISTA",17,83
"13008","EQUIPO CONTRATISTA",13,87
"13009","EQUIPO CONTRATISTA",12,88
"13010","EQUIPO CONTRATISTA",17,83
"13011","EQUIPO CONTRATISTA",14,86
"13012","EQUIPO CONTRATISTA",16,84
"13013","EQUIPO CONTRATISTA",17,83
"13014","EQUIPO CONTRATISTA",17,83
"13015","EQUIPO CONTRATISTA",14,86
"13016","EQUIPO CONTRATISTA",13,87
"13017","EQUIPO CONTRATISTA",13,87
"13018","EQUIPO CONTRATISTA",17,83
"13019","EQUIPO CONTRATISTA",1,99
"13020","EQUIPO CONTRATISTA",17,83
"13021","EQUIPO CONTRATISTA",15,85
"13022","EQUIPO CONTRATISTA",15,85
"13023","EQUIPO CONTRATISTA",14,86
"13024","EQUIPO CONTRATISTA",15,85
"13025","EQUIPO CONTRATISTA",11,89
"13026","EQUIPO CONTRATISTA",3,97
"13027","EQUIPO CONTRATISTA",13,87
"13028","EQUIPO CONTRATISTA",16,84
"13029","EQUIPO CONTRATISTA",13,87
"13030","EQUIPO CONTRATISTA",13,87
"13031","EQUIPO CONTRATISTA",0,100
"13032","EQUIPO CONTRATISTA",17,83
"13033","EQUIPO CONTRATISTA",12,88
"13034","EQUIPO CONTRATISTA",15,85
"13035","EQUIPO CONTRATISTA",13,87
"13036","EQUIPO CONTRATISTA",12,88
"13037","EQUIPO CONTRATISTA",16,84
"13038","EQUIPO CONTRATISTA",15,85
"13039","EQUIPO CONTRATISTA",14,86
"13040","EQUIPO CONTRATISTA",17,83
"13041","EQUIPO CONTRATISTA",14,86
"13042","EQUIPO CONTRATISTA",11,89
"13043","EQUIPO CONTRATISTA",17,83
"13044","EQUIPO CONTRATISTA",12,88
"13045","EQUIPO CONTRATISTA",0,100
"13046","EQUIPO CONTRATISTA",17,83
"13047","EQUIPO CONTRATISTA",16,84
"13048","EQUIPO CONTRATISTA",13,87
"13049","EQUIPO CONTRATISTA",15,85
"13050","EQUIPO CONTRATISTA",17,83
"13051","EQUIPO CONTRATISTA",11,89
"13052","EQUIPO CONTRATISTA",15,85
"13053","EQUIPO CONTRATISTA",14,86
"13054","EQUIPO CONTRATISTA",15,85
"13055","EQUIPO CONTRATISTA",12,88
"13056","EQUIPO CONTRATISTA",13,87
"13057","EQUIPO CONTRATISTA",13,87
"13058","EQUIPO CONTRATISTA",4,96
"13059","EQUIPO CONTRATISTA",14,86
"13060","EQUIPO CONTRATISTA",17,83
"13061","EQUIPO CONTRATISTA",12,88
"13062","EQUIPO CONTRATISTA",17,83
"13063","EQUIPO CONTRATISTA",17,83
"13064","EQUIPO CONTRATISTA",14,86
"13065","EQUIPO CONTRATISTA",0,100
"13066","EQUIPO CONTRATISTA",0,100
"13067","EQUIPO CONTRATISTA",16,84
"13068","EQUIPO CONTRATISTA",17,83
"13069","EQUIPO CONTRATISTA",17,83
"13070","EQUIPO CONTRATISTA",13,87
"13071","EQUIPO CONTRATISTA",14,86
"13072","EQUIPO CONTRATISTA",14,86
"13073","EQUIPO CONTRATISTA",15,85
"13074","EQUIPO CONTRATISTA",16,84
"13075","EQUIPO CONTRATISTA",14,86
"13076","EQUIPO CONTRATISTA",15,85
"13077","EQUIPO CONTRATISTA",17,83
"13078","EQUIPO CONTRATISTA",17,83
"13079","EQUIPO CONTRATISTA",17,83
"13080","EQUIPO CONTRATISTA",8,92
"13081","EQUIPO CONTRATISTA",10,90
"13082","EQUIPO CONTRATISTA",15,85
"13083","EQUIPO CONTRATISTA",9,91
"13084","EQUIPO CONTRATISTA",12,88
"13085","EQUIPO CONTRATISTA",12,88
"13086","EQUIPO CONTRATISTA",0,100
"13087","EQUIPO CONTRATISTA",17,83
"13088","EQUIPO CONTRATISTA",0,100
"13089","EQUIPO CONTRATISTA",17,83
"13090","EQUIPO CONTRATISTA",0,100
"13091","EQUIPO CONTRATISTA",7,93
"13092","EQUIPO CONTRATISTA",15,85
"13093","EQUIPO CONTRATISTA",13,87
"13094","EQUIPO CONTRATISTA",16,84
"13095","EQUIPO CONTRATISTA",14,86
"13096","EQUIPO CONTRATISTA",13,87
"13097","EQUIPO CONTRATISTA",15,85
"13098","EQUIPO CONTRATISTA",11,89
"13099","EQUIPO CONTRATISTA",17,83
"13100","EQUIPO CONTRATISTA",7,93
"13101","EQUIPO CONTRATISTA",13,87
"13102","EQUIPO CONTRATISTA",10,90
"13103","EQUIPO CONTRATISTA",17,83
"13104","EQUIPO CONTRATISTA",17,83
"13105","EQUIPO ELECTRONICO",8,92
"13106","EQUIPO ELECTRONICO",7,93
"13107","EQUIPO ELECTRONICO",7,93
"13108","EQUIPO ELECTRONICO",7,93
"13109","EQUIPO ELECTRONICO",7,93
"13110","EQUIPO ELECTRONICO",7,93
"13111","EQUIPO ELECTRONICO",8,92
"13112","EQUIPO ELECTRONICO",7,93
"13113","EQUIPO ELECTRONICO",7,93
"13114","EQUIPO ELECTRONICO",8,92
"13115","EQUIPO ELECTRONICO",8,92
"13116","EQUIPO ELECTRONICO",8,92
"13117","EQUIPO ELECTRONICO",8,92
"13118","EQUIPO ELECTRONICO",7,93
"13119","EQUIPO ELECTRONICO",7,93
"13120","EQUIPO ELECTRONICO",8,92
"13121","EQUIPO ELECTRONICO",7,93
"13122","VIBIA",5,95
"13123","ABASEGURO EMPRESARIAL",13,87
"13124","RESPONSABILIDAD CIVIL",20,80
"13125","VIBIA",11,89
"13126","EQUIPO CONTRATISTA",16,84
"13127","EQUIPO CONTRATISTA",15,85
"13128","EQUIPO CONTRATISTA",16,84
"13129","EQUIPO CONTRATISTA",16,84
"13130","EQUIPO CONTRATISTA",16,84
"13131","EQUIPO CONTRATISTA",15,85
"13132","EQUIPO CONTRATISTA",16,84
"13133","EQUIPO CONTRATISTA",16,84
"13134","EQUIPO CONTRATISTA",16,84
"13135","EQUIPO CONTRATISTA",15,85
"13136","EQUIPO CONTRATISTA",16,84
"13137","EQUIPO CONTRATISTA",16,84
"13138","EQUIPO CONTRATISTA",16,84
"13139","EQUIPO CONTRATISTA",16,84
"13140","EQUIPO CONTRATISTA",16,84
"13141","EQUIPO CONTRATISTA",16,84
"13142","EQUIPO CONTRATISTA",0,100
"13143","EQUIPO CONTRATISTA",15,85
"13144","EQUIPO CONTRATISTA",16,84
"13145","EQUIPO CONTRATISTA",16,84
"13146","EQUIPO CONTRATISTA",16,84
"13147","EQUIPO CONTRATISTA",16,84
"13148","EQUIPO CONTRATISTA",9,91
"13149","EQUIPO CONTRATISTA",16,84
"13150","EQUIPO CONTRATISTA",16,84
"13151","EQUIPO CONTRATISTA",16,84
"13152","EQUIPO CONTRATISTA",13,87
"13153","EQUIPO CONTRATISTA",16,84
"13154","EQUIPO CONTRATISTA",14,86
"13155","EQUIPO CONTRATISTA",15,85
"13156","EQUIPO CONTRATISTA",15,85
"13157","EQUIPO CONTRATISTA",15,85
"13158","EQUIPO CONTRATISTA",16,84
"13159","EQUIPO CONTRATISTA",16,84
"13160","EQUIPO CONTRATISTA",16,84
"13161","EQUIPO CONTRATISTA",14,86
"13162","EQUIPO CONTRATISTA",16,84
"13163","EQUIPO CONTRATISTA",15,85
"13164","EQUIPO CONTRATISTA",15,85
"13165","EQUIPO CONTRATISTA",16,84
"13166","EQUIPO CONTRATISTA",16,84
"13167","EQUIPO CONTRATISTA",16,84
"13168","EQUIPO CONTRATISTA",15,85
"13169","EQUIPO CONTRATISTA",14,86
"13170","EQUIPO CONTRATISTA",16,84
"13171","EQUIPO CONTRATISTA",13,87
"13172","EQUIPO CONTRATISTA",14,86
"13173","EQUIPO CONTRATISTA",16,84
"13174","EQUIPO CONTRATISTA",13,87
"13175","EQUIPO CONTRATISTA",16,84
"13176","EQUIPO CONTRATISTA",14,86
"13177","EQUIPO CONTRATISTA",14,86
"13178","EQUIPO CONTRATISTA",14,86
"13179","EQUIPO CONTRATISTA",16,84
"13180","EQUIPO CONTRATISTA",16,84
"13181","EQUIPO CONTRATISTA",16,84
"13182","EQUIPO CONTRATISTA",16,84
"13183","EQUIPO CONTRATISTA",13,87
"13184","EQUIPO CONTRATISTA",14,86
"13185","EQUIPO CONTRATISTA",16,84
"13186","EQUIPO CONTRATISTA",16,84
"13187","EQUIPO CONTRATISTA",14,86
"13188","EQUIPO CONTRATISTA",16,84
"13189","EQUIPO CONTRATISTA",16,84
"13190","EQUIPO CONTRATISTA",1,99
"13191","EQUIPO CONTRATISTA",16,84
"13192","EQUIPO CONTRATISTA",14,86
"13193","EQUIPO CONTRATISTA",12,88
"13194","EQUIPO CONTRATISTA",14,86
"13195","EQUIPO CONTRATISTA",16,84
"13196","EQUIPO CONTRATISTA",16,84
"13197","EQUIPO CONTRATISTA",16,84
"13198","EQUIPO CONTRATISTA",16,84
"13199","EQUIPO CONTRATISTA",15,85
"13200","EQUIPO CONTRATISTA",16,84
"13201","EQUIPO CONTRATISTA",16,84
"13202","EQUIPO CONTRATISTA",16,84
"13203","EQUIPO CONTRATISTA",16,84
"13204","EQUIPO CONTRATISTA",9,91
"13205","EQUIPO CONTRATISTA",14,86
"13206","EQUIPO CONTRATISTA",16,84
"13207","EQUIPO CONTRATISTA",13,87
"13208","EQUIPO CONTRATISTA",13,87
"13209","EQUIPO CONTRATISTA",15,85
"13210","EQUIPO CONTRATISTA",16,84
"13211","EQUIPO CONTRATISTA",15,85
"13212","EQUIPO CONTRATISTA",15,85
"13213","EQUIPO CONTRATISTA",16,84
"13214","EQUIPO CONTRATISTA",14,86
"13215","EQUIPO CONTRATISTA",16,84
"13216","EQUIPO CONTRATISTA",16,84
"13217","EQUIPO CONTRATISTA",15,85
"13218","EQUIPO CONTRATISTA",15,85
"13219","EQUIPO CONTRATISTA",15,85
"13220","EQUIPO CONTRATISTA",13,87
"13221","EQUIPO CONTRATISTA",17,83
"13222","EQUIPO CONTRATISTA",15,85
"13223","EQUIPO CONTRATISTA",15,85
"13224","EQUIPO CONTRATISTA",10,90
"13225","EQUIPO CONTRATISTA",13,87
"13226","EQUIPO CONTRATISTA",17,83
"13227","EQUIPO CONTRATISTA",13,87
"13228","EQUIPO CONTRATISTA",15,85
"13229","EQUIPO CONTRATISTA",17,83
"13230","EQUIPO CONTRATISTA",13,87
"13231","EQUIPO CONTRATISTA",14,86
"13232","EQUIPO CONTRATISTA",16,84
"13233","EQUIPO CONTRATISTA",17,83
"13234","EQUIPO CONTRATISTA",7,93
"13235","EQUIPO CONTRATISTA",13,87
"13236","EQUIPO CONTRATISTA",17,83
"13237","EQUIPO CONTRATISTA",1,99
"13238","EQUIPO CONTRATISTA",17,83
"13239","EQUIPO CONTRATISTA",17,83
"13240","EQUIPO CONTRATISTA",12,88
"13241","EQUIPO CONTRATISTA",16,84
"13242","EQUIPO CONTRATISTA",12,88
"13243","EQUIPO CONTRATISTA",15,85
"13244","EQUIPO CONTRATISTA",17,83
"13245","EQUIPO CONTRATISTA",13,87
"13246","EQUIPO CONTRATISTA",14,86
"13247","EQUIPO CONTRATISTA",17,83
"13248","EQUIPO CONTRATISTA",17,83
"13249","EQUIPO CONTRATISTA",15,85
"13250","EQUIPO CONTRATISTA",13,87
"13251","EQUIPO CONTRATISTA",0,100
"13252","EQUIPO CONTRATISTA",15,85
"13253","EQUIPO CONTRATISTA",7,93
"13254","EQUIPO CONTRATISTA",13,87
"13255","EQUIPO CONTRATISTA",15,85
"13256","EQUIPO CONTRATISTA",0,100
"13257","EQUIPO CONTRATISTA",0,100
"13258","EQUIPO CONTRATISTA",15,85
"13259","EQUIPO CONTRATISTA",14,86
"13260","EQUIPO CONTRATISTA",14,86
"13261","EQUIPO CONTRATISTA",14,86
"13262","EQUIPO CONTRATISTA",13,87
"13263","EQUIPO CONTRATISTA",17,83
"13264","EQUIPO CONTRATISTA",15,85
"13265","EQUIPO CONTRATISTA",14,86
"13266","EQUIPO CONTRATISTA",11,89
"13267","EQUIPO CONTRATISTA",14,86
"13268","EQUIPO CONTRATISTA",16,84
"13269","EQUIPO CONTRATISTA",15,85
"13270","EQUIPO CONTRATISTA",11,89
"13271","EQUIPO CONTRATISTA",16,84
"13272","EQUIPO CONTRATISTA",16,84
"13273","EQUIPO CONTRATISTA",14,86
"13274","EQUIPO CONTRATISTA",11,89
"13275","EQUIPO CONTRATISTA",15,85
"13276","EQUIPO CONTRATISTA",17,83
"13277","EQUIPO CONTRATISTA",16,84
"13278","EQUIPO CONTRATISTA",16,84
"13279","EQUIPO CONTRATISTA",10,90
"13280","EQUIPO CONTRATISTA",16,84
"13281","EQUIPO CONTRATISTA",7,93
"13282","EQUIPO CONTRATISTA",11,89
"13283","EQUIPO CONTRATISTA",10,90
"13284","EQUIPO CONTRATISTA",14,86
"13285","EQUIPO CONTRATISTA",13,87
"13286","EQUIPO CONTRATISTA",15,85
"13287","EQUIPO CONTRATISTA",10,90
"13288","EQUIPO CONTRATISTA",14,86
"13289","EQUIPO CONTRATISTA",14,86
"13290","EQUIPO CONTRATISTA",17,83
"13291","EQUIPO CONTRATISTA",11,89
"13292","EQUIPO CONTRATISTA",14,86
"13293","EQUIPO CONTRATISTA",13,87
"13294","EQUIPO CONTRATISTA",16,84
"13295","EQUIPO CONTRATISTA",14,86
"13296","EQUIPO CONTRATISTA",0,100
"13297","EQUIPO CONTRATISTA",14,86
"13298","EQUIPO CONTRATISTA",12,88
"13299","EQUIPO CONTRATISTA",15,85
"13300","EQUIPO CONTRATISTA",14,86
"13301","EQUIPO CONTRATISTA",6,94
"13302","EQUIPO CONTRATISTA",11,89
"13303","EQUIPO CONTRATISTA",11,89
"13304","EQUIPO CONTRATISTA",12,88
"13305","EQUIPO CONTRATISTA",11,89
"13306","EQUIPO CONTRATISTA",15,85
"13307","EQUIPO CONTRATISTA",9,91
"13308","EQUIPO CONTRATISTA",13,87
"13309","EQUIPO CONTRATISTA",12,88
"13310","EQUIPO CONTRATISTA",15,85
"13311","EQUIPO CONTRATISTA",13,87
"13312","EQUIPO CONTRATISTA",14,86
"13313","EQUIPO CONTRATISTA",17,83
"13314","EQUIPO CONTRATISTA",14,86
"13315","EQUIPO CONTRATISTA",13,87
"13316","EQUIPO CONTRATISTA",16,84
"13317","EQUIPO CONTRATISTA",12,88
"13318","EQUIPO CONTRATISTA",15,85
"13319","EQUIPO CONTRATISTA",14,86
"13320","EQUIPO CONTRATISTA",15,85
"13321","EQUIPO CONTRATISTA",15,85
"13322","EQUIPO CONTRATISTA",11,89
"13323","EQUIPO CONTRATISTA",14,86
"13324","EQUIPO CONTRATISTA",14,86
"13325","EQUIPO CONTRATISTA",15,85
"13326","EQUIPO CONTRATISTA",15,85
"13327","EQUIPO CONTRATISTA",6,94
"13328","EQUIPO CONTRATISTA",12,88
"13329","EQUIPO CONTRATISTA",0,100
"13330","EQUIPO ELECTRONICO",7,93
"13331","EQUIPO ELECTRONICO",7,93
"13332","EQUIPO ELECTRONICO",7,93
"13333","EQUIPO ELECTRONICO",7,93
"13334","EQUIPO ELECTRONICO",7,93
"13335","EQUIPO ELECTRONICO",7,93
"13336","EQUIPO ELECTRONICO",7,93
"13337","EQUIPO ELECTRONICO",7,93
"13338","EQUIPO ELECTRONICO",7,93
"13339","EQUIPO ELECTRONICO",7,93
"13340","EQUIPO ELECTRONICO",4,96
"13341","EQUIPO CONTRATISTA",16,84
"13342","EQUIPO CONTRATISTA",1,99
"13343","VIBIA",4,96
"13344","VIBIA",2,98
"13345","EQUIPO CONTRATISTA",16,84
"13346","EQUIPO CONTRATISTA",16,84
"13347","EQUIPO CONTRATISTA",16,84
"13348","EQUIPO CONTRATISTA",16,84
"13349","EQUIPO CONTRATISTA",16,84
"13350","EQUIPO CONTRATISTA",16,84
"13351","EQUIPO CONTRATISTA",16,84
"13352","EQUIPO CONTRATISTA",16,84
"13353","EQUIPO CONTRATISTA",16,84
"13354","EQUIPO CONTRATISTA",16,84
"13355","EQUIPO CONTRATISTA",16,84
"13356","EQUIPO CONTRATISTA",16,84
"13357","EQUIPO CONTRATISTA",16,84
"13358","EQUIPO CONTRATISTA",14,86
"13359","EQUIPO CONTRATISTA",16,84
"13360","EQUIPO CONTRATISTA",15,85
"13361","EQUIPO CONTRATISTA",16,84
"13362","EQUIPO CONTRATISTA",16,84
"13363","EQUIPO CONTRATISTA",16,84
"13364","EQUIPO CONTRATISTA",14,86
"13365","EQUIPO CONTRATISTA",16,84
"13366","EQUIPO CONTRATISTA",16,84
"13367","EQUIPO CONTRATISTA",16,84
"13368","EQUIPO CONTRATISTA",15,85
"13369","EQUIPO CONTRATISTA",16,84
"13370","EQUIPO CONTRATISTA",16,84
"13371","EQUIPO CONTRATISTA",12,88
"13372","EQUIPO CONTRATISTA",16,84
"13373","EQUIPO CONTRATISTA",16,84
"13374","EQUIPO CONTRATISTA",38,62
"13375","EQUIPO CONTRATISTA",1,99
"13376","EQUIPO CONTRATISTA",15,85
"13377","EQUIPO CONTRATISTA",15,85
"13378","EQUIPO CONTRATISTA",15,85
"13379","EQUIPO CONTRATISTA",16,84
"13380","EQUIPO CONTRATISTA",16,84
"13381","EQUIPO CONTRATISTA",16,84
"13382","EQUIPO CONTRATISTA",16,84
"13383","EQUIPO CONTRATISTA",16,84
"13384","EQUIPO CONTRATISTA",16,84
"13385","EQUIPO CONTRATISTA",16,84
"13386","EQUIPO CONTRATISTA",0,100
"13387","EQUIPO CONTRATISTA",16,84
"13388","EQUIPO CONTRATISTA",16,84
"13389","EQUIPO CONTRATISTA",13,87
"13390","EQUIPO CONTRATISTA",16,84
"13391","EQUIPO CONTRATISTA",14,86
"13392","EQUIPO CONTRATISTA",16,84
"13393","EQUIPO CONTRATISTA",14,86
"13394","EQUIPO CONTRATISTA",14,86
"13395","EQUIPO CONTRATISTA",14,86
"13396","EQUIPO CONTRATISTA",16,84
"13397","EQUIPO CONTRATISTA",15,85
"13398","EQUIPO CONTRATISTA",15,85
"13399","EQUIPO CONTRATISTA",15,85
"13400","EQUIPO CONTRATISTA",14,86
"13401","EQUIPO CONTRATISTA",16,84
"13402","EQUIPO CONTRATISTA",14,86
"13403","EQUIPO CONTRATISTA",14,86
"13404","EQUIPO CONTRATISTA",13,87
"13405","EQUIPO CONTRATISTA",16,84
"13406","EQUIPO CONTRATISTA",16,84
"13407","EQUIPO CONTRATISTA",13,87
"13408","EQUIPO CONTRATISTA",15,85
"13409","EQUIPO CONTRATISTA",14,86
"13410","EQUIPO CONTRATISTA",16,84
"13411","EQUIPO CONTRATISTA",8,92
"13412","EQUIPO CONTRATISTA",16,84
"13413","EQUIPO CONTRATISTA",15,85
"13414","EQUIPO CONTRATISTA",13,87
"13415","EQUIPO CONTRATISTA",14,86
"13416","EQUIPO CONTRATISTA",12,88
"13417","EQUIPO CONTRATISTA",14,86
"13418","EQUIPO CONTRATISTA",16,84
"13419","EQUIPO CONTRATISTA",14,86
"13420","EQUIPO CONTRATISTA",16,84
"13421","EQUIPO CONTRATISTA",12,88
"13422","EQUIPO CONTRATISTA",14,86
"13423","EQUIPO CONTRATISTA",16,84
"13424","EQUIPO CONTRATISTA",13,87
"13425","EQUIPO CONTRATISTA",15,85
"13426","EQUIPO CONTRATISTA",15,85
"13427","EQUIPO CONTRATISTA",13,87
"13428","EQUIPO CONTRATISTA",15,85
"13429","EQUIPO CONTRATISTA",9,91
"13430","EQUIPO CONTRATISTA",14,86
"13431","EQUIPO CONTRATISTA",16,84
"13432","EQUIPO CONTRATISTA",11,89
"13433","EQUIPO CONTRATISTA",16,84
"13434","EQUIPO CONTRATISTA",16,84
"13435","EQUIPO CONTRATISTA",14,86
"13436","EQUIPO CONTRATISTA",16,84
"13437","EQUIPO CONTRATISTA",16,84
"13438","EQUIPO CONTRATISTA",14,86
"13439","EQUIPO CONTRATISTA",15,85
"13440","EQUIPO CONTRATISTA",16,84
"13441","EQUIPO CONTRATISTA",14,86
"13442","EQUIPO CONTRATISTA",12,88
"13443","EQUIPO CONTRATISTA",15,85
"13444","EQUIPO CONTRATISTA",15,85
"13445","EQUIPO CONTRATISTA",16,84
"13446","EQUIPO CONTRATISTA",14,86
"13447","EQUIPO CONTRATISTA",15,85
"13448","EQUIPO CONTRATISTA",15,85
"13449","EQUIPO CONTRATISTA",14,86
"13450","EQUIPO CONTRATISTA",16,84
"13451","EQUIPO CONTRATISTA",15,85
"13452","EQUIPO CONTRATISTA",14,86
"13453","EQUIPO CONTRATISTA",12,88
"13454","EQUIPO CONTRATISTA",16,84
"13455","EQUIPO CONTRATISTA",13,87
"13456","EQUIPO CONTRATISTA",12,88
"13457","EQUIPO CONTRATISTA",13,87
"13458","EQUIPO CONTRATISTA",16,84
"13459","EQUIPO CONTRATISTA",15,85
"13460","EQUIPO CONTRATISTA",12,88
"13461","EQUIPO CONTRATISTA",14,86
"13462","EQUIPO CONTRATISTA",14,86
"13463","EQUIPO CONTRATISTA",13,87
"13464","EQUIPO CONTRATISTA",14,86
"13465","EQUIPO CONTRATISTA",15,85
"13466","EQUIPO CONTRATISTA",16,84
"13467","EQUIPO CONTRATISTA",11,89
"13468","EQUIPO CONTRATISTA",13,87
"13469","EQUIPO CONTRATISTA",16,84
"13470","EQUIPO CONTRATISTA",11,89
"13471","EQUIPO CONTRATISTA",16,84
"13472","EQUIPO CONTRATISTA",14,86
"13473","EQUIPO CONTRATISTA",13,87
"13474","EQUIPO CONTRATISTA",11,89
"13475","EQUIPO CONTRATISTA",13,87
"13476","EQUIPO CONTRATISTA",13,87
"13477","EQUIPO CONTRATISTA",11,89
"13478","EQUIPO CONTRATISTA",14,86
"13479","EQUIPO CONTRATISTA",14,86
"13480","EQUIPO CONTRATISTA",16,84
"13481","EQUIPO CONTRATISTA",15,85
"13482","EQUIPO CONTRATISTA",16,84
"13483","EQUIPO CONTRATISTA",11,89
"13484","EQUIPO CONTRATISTA",16,84
"13485","EQUIPO CONTRATISTA",14,86
"13486","EQUIPO CONTRATISTA",9,91
"13487","EQUIPO CONTRATISTA",16,84
"13488","EQUIPO CONTRATISTA",15,85
"13489","EQUIPO CONTRATISTA",14,86
"13490","EQUIPO CONTRATISTA",15,85
"13491","EQUIPO CONTRATISTA",16,84
"13492","EQUIPO CONTRATISTA",13,87
"13493","EQUIPO CONTRATISTA",12,88
"13494","EQUIPO CONTRATISTA",13,87
"13495","EQUIPO CONTRATISTA",14,86
"13496","EQUIPO CONTRATISTA",11,89
"13497","EQUIPO CONTRATISTA",15,85
"13498","EQUIPO CONTRATISTA",10,90
"13499","EQUIPO CONTRATISTA",14,86
"13500","EQUIPO CONTRATISTA",13,87
"13501","EQUIPO CONTRATISTA",14,86
"13502","EQUIPO CONTRATISTA",15,85
"13503","EQUIPO CONTRATISTA",16,84
"13504","EQUIPO CONTRATISTA",14,86
"13505","EQUIPO CONTRATISTA",15,85
"13506","EQUIPO CONTRATISTA",14,86
"13507","EQUIPO CONTRATISTA",0,100
"13508","EQUIPO CONTRATISTA",14,86
"13509","EQUIPO CONTRATISTA",14,86
"13510","EQUIPO CONTRATISTA",13,87
"13511","EQUIPO CONTRATISTA",14,86
"13512","EQUIPO CONTRATISTA",16,84
"13513","EQUIPO CONTRATISTA",13,87
"13514","EQUIPO CONTRATISTA",14,86
"13515","EQUIPO ELECTRONICO",7,93
"13516","EQUIPO ELECTRONICO",7,93
"13517","EQUIPO ELECTRONICO",19,81
"13518","VIBIA",4,96
"13519","EQUIPO CONTRATISTA",13,87
"13520","EQUIPO CONTRATISTA",14,86
"13521","EQUIPO CONTRATISTA",15,85
"13522","EQUIPO CONTRATISTA",15,85
"13523","EQUIPO CONTRATISTA",15,85
"13524","EQUIPO CONTRATISTA",15,85
"13525","EQUIPO CONTRATISTA",15,85
"13526","EQUIPO CONTRATISTA",15,85
"13527","EQUIPO CONTRATISTA",15,85
"13528","EQUIPO CONTRATISTA",15,85
"13529","EQUIPO CONTRATISTA",15,85
"13530","EQUIPO CONTRATISTA",15,85
"13531","EQUIPO CONTRATISTA",15,85
"13532","EQUIPO CONTRATISTA",15,85
"13533","EQUIPO CONTRATISTA",15,85
"13534","EQUIPO CONTRATISTA",14,86
"13535","EQUIPO CONTRATISTA",14,86
"13536","EQUIPO CONTRATISTA",15,85
"13537","EQUIPO CONTRATISTA",14,86
"13538","EQUIPO CONTRATISTA",15,85
"13539","EQUIPO CONTRATISTA",14,86
"13540","EQUIPO CONTRATISTA",15,85
"13541","EQUIPO CONTRATISTA",15,85
"13542","EQUIPO CONTRATISTA",13,87
"13543","EQUIPO CONTRATISTA",14,86
"13544","EQUIPO CONTRATISTA",14,86
"13545","EQUIPO CONTRATISTA",13,87
"13546","EQUIPO CONTRATISTA",14,86
"13547","EQUIPO CONTRATISTA",15,85
"13548","EQUIPO CONTRATISTA",14,86
"13549","EQUIPO CONTRATISTA",14,86
"13550","EQUIPO CONTRATISTA",14,86
"13551","EQUIPO CONTRATISTA",15,85
"13552","EQUIPO CONTRATISTA",15,85
"13553","EQUIPO CONTRATISTA",1,99
"13554","EQUIPO CONTRATISTA",15,85
"13555","EQUIPO CONTRATISTA",12,88
"13556","EQUIPO CONTRATISTA",13,87
"13557","EQUIPO CONTRATISTA",14,86
"13558","EQUIPO CONTRATISTA",14,86
"13559","EQUIPO CONTRATISTA",15,85
"13560","EQUIPO CONTRATISTA",15,85
"13561","EQUIPO CONTRATISTA",15,85
"13562","EQUIPO CONTRATISTA",14,86
"13563","EQUIPO CONTRATISTA",14,86
"13564","EQUIPO CONTRATISTA",8,92
"13565","EQUIPO CONTRATISTA",15,85
"13566","EQUIPO CONTRATISTA",13,87
"13567","EQUIPO CONTRATISTA",15,85
"13568","EQUIPO CONTRATISTA",8,92
